,id,name,imageUrl,thumbnailUrl,mobileImageUrl,productCount,comparable,discountedCount,childCount,children,boutique,slug,preferredDisplayStyle,promotionContentType,promotionContentId,promotionRecommendationCarouselId
576,6585,Mazsola,,,,20,False,0,0,[],False,mazsola,,,,
577,6587,Quinoa,,,,2,False,0,0,[],False,quinoa,,,,
578,6589,Kétszersült,,,,46,False,7,0,[],False,ketszersult,,banner,1357,
579,6591,Darált hús,,,,11,False,1,0,[],False,daralt-hus,,,,
580,6595,Saláta mixek,,,,32,False,0,0,[],False,salata-mixek,,,,
581,6606,Csomagolt húsfélék,,,,230,False,6,8,[],False,csomagolt-husfelek,,,,
582,6612,"Olaj, ecet",,,,108,False,0,4,[],False,olaj-ecet,,,,
583,6613,"Liszt, cukor, panírmorzsa",,,,84,False,0,5,[],False,liszt-cukor-panirmorzsa,,,,
584,6615,Száraz fehér borok,,,,268,False,19,0,[],False,szaraz-feher-borok,,banner,1360,
585,6616,Félszáraz fehér borok,,,,4,False,0,0,[],False,felszaraz-feher-borok,,banner,1360,
586,6617,Édes fehér borok,,,,61,False,3,0,[],False,edes-feher-borok,,banner,1360,
587,6618,Félédes fehér borok,,,,35,False,0,0,[],False,feledes-feher-borok,,banner,1360,
588,6619,Száraz rosé borok,,,,111,False,7,0,[],False,szaraz-rose-borok,,banner,1360,
589,6620,Félszáraz rosé borok,,,,6,False,0,0,[],False,felszaraz-rose-borok,,banner,1360,
590,6621,Édes rosé borok,,,,9,False,0,0,[],False,edes-rose-borok,,banner,1360,
591,6622,Félédes rosé borok,,,,4,False,0,0,[],False,feledes-rose-borok,,banner,1360,
592,6623,Száraz vörös borok,,,,295,False,35,0,[],False,szaraz-voros-borok,,banner,1360,
593,6626,Édes vörös borok,,,,26,False,1,0,[],False,edes-voros-borok,,banner,1360,
594,6627,Félédes vörös borok,,,,15,False,0,0,[],False,feledes-voros-borok,,banner,1360,
595,6628,Pezsgők,,,,155,False,19,6,[],False,pezsgok,,banner,1360,
596,6629,Gyümölcsborok,,,,5,False,0,1,[],False,gyumolcsborok,,banner,1360,
597,6630,Száraz habzó borok,,,,2,False,0,0,[],False,szaraz-habzo-borok,,banner,1360,
598,6635,Gyümölcsbor,,,,5,False,0,0,[],False,gyumolcsbor,,banner,1360,
599,6636,Hulladéktárolás,,,,50,False,2,2,[],False,hulladektarolas,,,,
600,6637,Szappan,,,,114,False,0,2,[],False,szappan,,,,
601,6638,Dezodorok,,,,204,False,0,6,[],False,dezodorok,,,,
602,6639,Zöldséglé,,,,9,False,0,0,[],False,zoldsegle,,banner,1360,
603,6641,"Multivitamin, wellness",,,,36,False,0,0,[],False,multivitamin-wellness,,banner,1360,
604,6642,Fagyasztott hús,,,,24,False,2,5,[],False,fagyasztott-hus,,,,
605,6647,Párizsi,,,,45,False,0,0,[],False,parizsi,,,,
606,6648,"Virsli és sütni, főzni való húskészítmények",,,,62,False,24,0,[],False,virsli-es-sutni-fozni-valo-huskeszitmenyek,,,,
607,6656,"Kacsa, liba és pulyka",,,,29,False,0,0,[],False,kacsa-liba-es-pulyka,,,,
608,6680,Gyerek tea,,,,2,False,0,0,[],False,gyerek-tea,,banner,1360,
609,6690,Csomagolt friss halak,,,,24,False,2,0,[],False,csomagolt-friss-halak,,,,
610,6696,Halkészítmények,,,,78,False,13,12,[],False,halkeszitmenyek,,,,
611,6732,"Gyufa, Fogvájó",,,,6,False,0,1,[],False,gyufa-fogvajo,,,,
612,6744,Bab,,,,9,False,0,0,[],False,bab,,,,
613,6826,Karácsonyi praliné,,,,77,False,0,0,[],False,karacsonyi-praline,,,,
614,6828,Karácsonyi süti,,,,7,False,0,0,[],False,karacsonyi-suti,,,,
615,6832,Karácsonyi figura,,,,60,False,0,0,[],False,karacsonyi-figura,,,,
616,6837,Szaloncukor,,,,96,False,0,0,[],False,szaloncukor,,,,
617,6863,Növényi készítmény,,,,2,False,0,0,[],False,novenyi-keszitmeny,,,,
618,6904,Grill és snack sajtok,,,,51,False,1,0,[],False,grill-es-snack-sajtok,,,,
619,6912,Reformköret,,,,30,False,0,0,[],False,reformkoret,,,,
620,6922,"Teák, vitaminok, táplálék- és étrendkiegészítők",,,,227,False,7,12,[],False,teak-vitaminok-taplalek-es-etrendkiegeszitok,,,,
621,6926,Müzli és protein szeletek,,,,25,False,0,0,[],False,muzli-es-protein-szeletek,,,,
622,6967,Light gyümölcsjoghurtok,,,,9,False,0,0,[],False,light-gyumolcsjoghurtok,,,,
623,6968,Ízesített joghurtok,,,,26,False,0,0,[],False,izesitett-joghurtok,,,,
624,6970,Réteges gyümölcs joghurt,,,,21,False,2,0,[],False,reteges-gyumolcs-joghurt,,,,
625,6975,Babapiskóta,,,,7,False,0,0,[],False,babapiskota,,banner,1360,
626,7004,Ízesített sörök,,,,8,False,0,0,[],False,izesitett-sorok,,banner,1360,
627,7005,Karamella,,,,10,False,0,0,[],False,karamella,,banner,1360,
628,7007,Cider,,,,18,False,5,0,[],False,cider,,banner,1360,
629,7015,Saláta,,,,6,False,0,0,[],False,salata,,,,
630,7020,Dió,,,,9,False,0,0,[],False,dio,,,,
631,7022,Mandula,,,,4,False,0,0,[],False,mandula,,,,
632,7026,Csokoládéba mártott magvak és gyümölcsök,,,,25,False,0,0,[],False,csokoladeba-martott-magvak-es-gyumolcsok,,,,
633,7028,Magok,,,,37,False,1,0,[],False,magok,,,,
634,7031,Magmixek,,,,56,False,0,0,[],False,magmixek,,,,
635,7033,Kalácsfélék,,,,43,False,0,2,[],False,kalacsfelek,,banner,1357,
636,7035,Nemzetközi tartós pékáru,,,,50,False,0,1,[],False,nemzetkozi-tartos-pekaru,,banner,1357,
637,7036,"Extrudált, puffasztott termékek",,,,64,False,7,3,[],False,extrudalt-puffasztott-termekek,,banner,1357,
638,7038,Puffasztott snack,,,,11,False,0,0,[],False,puffasztott-snack,,banner,1357,
639,7041,Nemzetközi tartós pékáru,,,,50,False,0,0,[],False,nemzetkozi-tartos-pekaru,,banner,1357,
640,7042,Füstölt hal,,,,21,False,2,0,[],False,fustolt-hal,,,,
641,7044,Hal különlegesség,,,,3,False,1,0,[],False,hal-kulonlegesseg,,,,
642,7047,Halászlé,,,,2,False,1,0,[],False,halaszle,,,,
643,7048,Halkrém,,,,5,False,0,0,[],False,halkrem,,,,
644,7049,Halsaláta,,,,5,False,2,0,[],False,halsalata,,,,
645,7052,Ikrakrém,,,,2,False,2,0,[],False,ikrakrem,,,,
646,7053,Kagyló,,,,6,False,0,0,[],False,kagylo,,,,
647,7054,Kaviár,,,,8,False,5,0,[],False,kaviar,,,,
648,7056,Pácolt hering,,,,12,False,0,0,[],False,pacolt-hering,,,,
649,7058,Rák,,,,5,False,0,0,[],False,rak,,,,
650,7059,Surimi,,,,8,False,0,0,[],False,surimi,,,,
651,7060,Sushi,,,,1,False,0,0,[],False,sushi,,,,
652,7064,Ünnepi italok,,,,529,False,50,14,[],False,unnepi-italok,,,,
653,7067,Whisky,,,,43,False,3,0,[],False,whisky,,,,
654,7068,Krémlikőr,,,,2,False,0,0,[],False,kremlikor,,,,
655,7069,Likőr,,,,65,False,4,0,[],False,likor,,,,
656,7073,Pálinka,,,,10,False,0,0,[],False,palinka,,,,
657,7077,Vodka,,,,9,False,0,0,[],False,vodka,,,,
658,7081,Bor,,,,63,False,12,0,[],False,bor,,,,
659,7083,Pezsgő,,,,159,False,19,0,[],False,pezsgo,,,,
660,7084,Sör,,,,64,False,4,0,[],False,sor,,,,
661,7085,Fánk,,,,7,False,0,0,[],False,fank,,banner,1357,
662,7108,Folyékony szappan,,,,77,False,0,0,[],False,folyekony-szappan,,,,
663,7145,"Francia borok, pezsgők",,,,81,False,8,4,[],False,francia-borok-pezsgok,,banner,1360,
664,7147,Pezsgők,,,,18,False,7,0,[],False,pezsgok,,banner,1360,
665,7149,Fehér borok,,,,13,False,1,0,[],False,feher-borok,,banner,1360,
666,7153,Rosé borok,,,,13,False,0,0,[],False,rose-borok,,banner,1360,
667,7154,Vörös borok,,,,37,False,0,0,[],False,voros-borok,,banner,1360,
668,7170,Fagyasztott sajt,,,,2,False,0,0,[],False,fagyasztott-sajt,,,,
669,7173,Bio termékek,,,,361,False,5,26,[],False,bio-termekek,,,,
670,7179,"Fűszerek, fűszerkockák, ételízesítők",,,,16,False,0,0,[],False,fuszerek-fuszerkockak-etelizesitok,,,,
671,7181,"Pástétomok, krémek",,,,11,False,0,0,[],False,pastetomok-kremek,,,,
672,7185,Sós ropogtatnivalók,,,,38,False,0,0,[],False,sos-ropogtatnivalok,,,,
673,7187,Mélyhűtött (fagyasztott) termékek,,,,9,False,0,0,[],False,melyhutott-fagyasztott-termekek,,,,
674,7190,"Szörpök, zöldség- és gyümölcslevek",,,,31,False,0,0,[],False,szorpok-zoldseg-es-gyumolcslevek,,,,
675,7196,"Édesítők,cukrok, szirupok",,,,8,False,0,0,[],False,edesitok-cukrok-szirupok,,,,
676,7200,Hűtött termékek,,,,21,False,1,0,[],False,hutott-termekek,,,,
677,7202,Kenyérhelyettesítők,,,,16,False,0,0,[],False,kenyerhelyettesitok,,,,
678,7205,"Pehely, csíra, korpa, dara",,,,9,False,0,0,[],False,pehely-csira-korpa-dara,,,,
679,7208,"Müzlik, reggeliző pelyhek",,,,11,False,0,0,[],False,muzlik-reggelizo-pelyhek,,,,
680,7214,"Mézek, lekvárok, krémek",,,,5,False,0,0,[],False,mezek-lekvarok-kremek,,,,
681,7215,"Kávé, tea, kakaó",,,,13,False,0,0,[],False,kave-tea-kakao,,,,
682,7218,"Aszalványok, magvak",,,,23,False,0,0,[],False,aszalvanyok-magvak,,,,
683,7221,"Lisztek, lisztkeverékek",,,,15,False,0,0,[],False,lisztek-lisztkeverekek,,,,
684,7224,Sütési hozzávalók,,,,7,False,0,0,[],False,sutesi-hozzavalok,,,,
685,7235,Alkoholos italok,,,,2,False,2,0,[],False,alkoholos-italok,,,,
686,7236,"Ketchup, mustár, majonéz",,,,3,False,1,0,[],False,ketchup-mustar-majonez,,,,
687,7242,"Pástétomok, krémek",,,,4,False,0,0,[],False,pastetomok-kremek,,,,
688,7245,Kenyérhelyettesítők,,,,9,False,0,0,[],False,kenyerhelyettesitok,,,,
689,7248,"Pehely, dara",,,,3,False,0,0,[],False,pehely-dara,,,,
690,7253,Hűtött tejtermékek-tej,,,,6,False,0,0,[],False,hutott-tejtermekek-tej,,,,
691,7254,Hűtött tejtermékek-ízesített tej,,,,4,False,1,0,[],False,hutott-tejtermekek-izesitett-tej,,,,
692,7260,Hűtött tejtermékek- desszert,,,,11,False,0,0,[],False,hutott-tejtermekek-desszert,,,,
693,7263,"Hűtött tejtermékek- sajt, sajtkrém",,,,23,False,6,0,[],False,hutott-tejtermekek-sajt-sajtkrem,,,,
694,7266,"Hűtött tejtermékek- túró,tejföl",,,,13,False,2,0,[],False,hutott-tejtermekek-turo-tejfol,,,,
695,7269,"Hűtött tejtermékek- joghurt, kefir, vaj",,,,38,False,3,0,[],False,hutott-tejtermekek-joghurt-kefir-vaj,,,,
696,7271,Tartós tejtermék- tej,,,,5,False,1,0,[],False,tartos-tejtermek-tej,,,,
697,7272,Tartós tejtermék- ízesített tej,,,,6,False,5,0,[],False,tartos-tejtermek-izesitett-tej,,,,
698,7275,Tartós tejtermék- tejszín,,,,5,False,0,0,[],False,tartos-tejtermek-tejszin,,,,
699,7277,"Lekvárok, krémek",,,,20,False,0,0,[],False,lekvarok-kremek,,,,
700,7280,Puding- és fagylaltporok,,,,12,False,0,0,[],False,puding-es-fagylaltporok,,,,
701,7281,Paleo termékek,,,,16,False,0,0,[],False,paleo-termekek,,,,
702,7284,Vegán termékek,,,,16,False,1,0,[],False,vegan-termekek,,,,
703,7287,Vegán hűtött termékek,,,,66,False,8,0,[],False,vegan-hutott-termekek,,,,
704,7290,Szeletes termékek,,,,8,False,0,0,[],False,szeletes-termekek,,,,
705,7299,"Mag- és gabonaitalok, főzőkrémek",,,,13,False,0,0,[],False,mag-es-gabonaitalok-fozokremek,,,,
706,7301,Természetes édesítőszerek- folyékony,,,,4,False,0,0,[],False,termeszetes-edesitoszerek-folyekony,,,,
707,7304,Természetes édesítőszerek - tabletta,,,,2,False,0,0,[],False,termeszetes-edesitoszerek-tabletta,,,,
708,7308,Mesterséges édesítőszerek - folyékony,,,,5,False,0,0,[],False,mesterseges-edesitoszerek-folyekony,,,,
709,7310,Mesterséges édesítőszerek - tabletta,,,,11,False,0,0,[],False,mesterseges-edesitoszerek-tabletta,,,,
710,7317,Pezsgőtabletta,,,,21,False,0,0,[],False,pezsgotabletta,,,,
711,7320,Ásványianyag,,,,10,False,0,0,[],False,asvanyianyag,,,,
712,7323,Gyermek vitaminok,,,,9,False,0,0,[],False,gyermek-vitaminok,,,,
713,7335,Egészségmegőrzés,,,,15,False,4,0,[],False,egeszsegmegorzes,,,,
714,7593,Merev falú családi medencék,,,,7,False,0,0,[],False,merev-falu-csaladi-medencek,,,,
715,7802,"Papír, írószer",,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240821/Papi%CC%81r%2C%20i%CC%81ro%CC%81szer.png,1167,False,0,9,[],False,papir-iroszer,icon_style,,,
716,7803,Irodaszerek és kellékek,,,,80,False,0,12,[],False,irodaszerek-es-kellekek,,,,
717,7804,Számológépek,,,,5,False,0,0,[],False,szamologepek,,,,
718,7805,"Irattartók, iratrendezők",,,,12,False,0,0,[],False,irattartok-iratrendezok,,,,
719,7807,Gyűrűskönyvek,,,,4,False,0,0,[],False,gyuruskonyvek,,,,
720,7808,"Mappák, gyorsfűzők",,,,14,False,0,0,[],False,mappak-gyorsfuzok,,,,
721,7809,Naplók és naptárak,,,,118,False,0,0,[],False,naplok-es-naptarak,,,,
722,7811,Tűzőgépek és lyukasztók,,,,6,False,0,0,[],False,tuzogepek-es-lyukasztok,,,,
723,7812,"Vonalzók, szögmérők",,,,14,False,0,0,[],False,vonalzok-szogmerok,,,,
724,7813,Borítékok,,,,14,False,0,0,[],False,boritekok,,,,
725,7814,Irodai kelléktartók,,,,1,False,0,0,[],False,irodai-kellektartok,,,,
726,7816,"Irattáskák, aktatáskák",,,,5,False,0,0,[],False,irattaskak-aktataskak,,,,
727,7818,Asztali készletek,,,,3,False,0,0,[],False,asztali-keszletek,,,,
728,7822,"Felíró-, parafa-, mágnestábla",,,,8,False,0,0,[],False,feliro-parafa-magnestabla,,,,
729,7826,Lamináló gépek és fóliák,,,,1,False,0,0,[],False,laminalo-gepek-es-foliak,,,,
730,7831,Ollók és vágók,,,,10,False,0,0,[],False,ollok-es-vagok,,,,
731,7832,Irodai kiegészítők,,,,15,False,0,0,[],False,irodai-kiegeszitok,,,,
732,7833,"Jegyzetfüzet, jegyzettömb",,,,23,False,0,0,[],False,jegyzetfuzet-jegyzettomb,,,,
733,7839,Fénymásolópapírok,,,,5,False,0,0,[],False,fenymasolopapirok,,,,
734,7843,"Grafitbél, golyóstoll betét és tinta",,,,3,False,0,0,[],False,grafitbel-golyostoll-betet-es-tinta,,,,
735,7847,Hegyezők,,,,14,False,0,0,[],False,hegyezok,,,,
736,7848,Tollak,,,,58,False,0,0,[],False,tollak,,,,
737,7855,Iskolaszerek,,,,157,False,0,13,[],False,iskolaszerek,,,,
738,7858,Tűfilcek,,,,6,False,0,0,[],False,tufilcek,,,,
739,7859,Füzetek,,,,120,False,0,0,[],False,fuzetek,,,,
740,7861,Füzet és könyvborítók,,,,12,False,0,0,[],False,fuzet-es-konyvboritok,,,,
741,7862,"Füzetcímke, matrica",,,,10,False,0,0,[],False,fuzetcimke-matrica,,,,
742,7863,Korrektor és radír,,,,13,False,0,0,[],False,korrektor-es-radir,,,,
743,7864,Iskolai ragasztók és ragasztószalagok,,,,23,False,0,0,[],False,iskolai-ragasztok-es-ragasztoszalagok,,,,
744,7865,"Iskolai kellékek, kötelezők",,,,13,False,0,0,[],False,iskolai-kellekek-kotelezok,,,,
745,7867,Színes ceruzák,,,,15,False,0,0,[],False,szines-ceruzak,,,,
746,7868,"Vízfestékek, ecsetek és kiegészítők",,,,29,False,0,0,[],False,vizfestekek-ecsetek-es-kiegeszitok,,,,
747,7870,Kréták és iskolai táblák,,,,6,False,0,0,[],False,kretak-es-iskolai-tablak,,,,
748,7872,"Ajándékötletek, élményajándék",,,,13,False,0,1,[],False,ajandekotletek-elmenyajandek,,,,
749,8118,Játékok,,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240764/Ja%CC%81te%CC%81kok.png,1383,False,297,11,[],False,jatekok,,banner,1408,
750,8314,Memóriakártya,,,,19,True,0,0,[],False,memoriakartya,,,,
751,8322,Videokamera,,,,5,True,0,1,[],False,videokamera,,,,
752,8329,"TV, Audió&Szórakozás",,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_thumbnail/category/13801716/TV%2C%20Audio%CC%81%20e%CC%81s%20Szo%CC%81rakoza%CC%81s.png,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240626/TV%2C%20Audio%CC%81%20e%CC%81s%20Szo%CC%81rakoza%CC%81s.png,962,True,25,13,[],False,tv-audio-szorakozas,,,,
753,8331,Minihifi,,,,4,True,0,0,[],False,minihifi,,,,
754,8332,Microhifi,,,,3,True,0,0,[],False,microhifi,,,,
755,8333,Vezeték nélküli hangszóró,,,,19,True,1,0,[],False,vezetek-nelkuli-hangszoro,,,,
756,8337,Sound Bar,,,,32,True,0,0,[],False,sound-bar,,,,
757,8338,Hangtechnika,,,,258,True,2,11,[],False,hangtechnika,,,,
758,8340,Disco technika,,,,12,True,1,0,[],False,disco-technika,,,,
759,8342,Gitár,,,,1,True,0,0,[],False,gitar,,,,
760,8343,"Karaoke, otthoni DJ szett",,,,3,True,0,0,[],False,karaoke-otthoni-dj-szett,,,,
761,8344,Autó Hifi,,,,43,True,0,3,[],False,auto-hifi,,,,
762,8345,Autórádió,,,,19,True,0,0,[],False,autoradio,,,,
763,8346,Autóhangszóró,,,,18,True,0,0,[],False,autohangszoro,,,,
764,8349,Menetrögzítő kamera,,,,12,True,0,0,[],False,menetrogzito-kamera,,,,
765,8350,Hordozható audió,,,,128,True,0,0,[],False,hordozhato-audio,,,,
766,8351,"Diktafon, transzmitter",,,,4,True,0,0,[],False,diktafon-transzmitter,,,,
767,8352,Táskarádió,,,,21,True,0,0,[],False,taskaradio,,,,
768,8353,Hordozható CD lejátszó,,,,6,True,0,0,[],False,hordozhato-cd-lejatszo,,,,
769,8354,Órásrádió,,,,26,True,0,0,[],False,orasradio,,,,
770,8355,Időjárás állomás,,,,17,True,0,0,[],False,idojaras-allomas,,,,
771,8357,Televízió,,,,151,True,0,7,[],False,televizio,,,,6.0
772,8366,Tv tuneres monitor,,,,4,True,0,0,[],False,tv-tuneres-monitor,,,,6.0
773,8367,Hordozható projektor,,,,15,True,0,0,[],False,hordozhato-projektor,,,,6.0
774,8368,Asztali lejátszók,,,,17,True,0,4,[],False,asztali-lejatszok,,,,
775,8369,Hordozható DVD lejátszó,,,,1,True,0,0,[],False,hordozhato-dvd-lejatszo,,,,
776,8370,DVD lejátszó,,,,2,True,0,0,[],False,dvd-lejatszo,,,,
777,8372,Set-top box vevő egység,,,,12,True,0,0,[],False,set-top-box-vevo-egyseg,,,,
778,8373,Híradástechnika kábelek,,,,99,True,0,3,[],False,hiradastechnika-kabelek,,,,
779,8374,Audió kábelek,,,,48,True,0,0,[],False,audio-kabelek,,,,
780,8375,Videó kábelek,,,,30,True,0,0,[],False,video-kabelek,,,,
781,8376,Satellite kábelek,,,,21,True,0,0,[],False,satellite-kabelek,,,,
782,8377,Antennák,,,,8,True,0,1,[],False,antennak,,,,
783,8378,Beltéri antennák,,,,8,True,0,0,[],False,belteri-antennak,,,,
784,8380,Fej- és fülhallgatók,,,,269,True,0,2,[],False,fej-es-fulhallgatok,,,,
785,8381,Fejhallgató,,,,80,True,0,0,[],False,fejhallgato,,,,
786,8383,Fülhallgató,,,,189,True,0,0,[],False,fulhallgato,,,,
787,8386,Távirányítók,,,,11,True,0,1,[],False,taviranyitok,,,,
788,8387,Távirányítók,,,,11,True,0,0,[],False,taviranyitok,,,,
789,8388,Tv tartók,,,,41,True,23,1,[],False,tv-tartok,,,,
790,8389,Tv konzol és állvány,,,,41,True,23,0,[],False,tv-konzol-es-allvany,,,,
791,8390,Autós kiegészítők,,,,32,True,0,3,[],False,autos-kiegeszitok,,,,
792,8391,GPS kiegészítők,,,,2,True,0,0,[],False,gps-kiegeszitok,,,,
793,8392,Egyéb autós kiegészítők,,,,18,True,0,0,[],False,egyeb-autos-kiegeszitok,,,,
794,8393,Autó hifi kiegészítők,,,,6,True,0,0,[],False,auto-hifi-kiegeszitok,,,,
795,8396,Háztartási nagygép,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_thumbnail/category/11240650/Ha%CC%81ztarta%CC%81si%20nagyge%CC%81pek.png,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/13801839/Ha%CC%81ztarta%CC%81si%20nagyge%CC%81pek.png,529,True,0,7,[],False,haztartasi-nagygep,,,,
796,8397,Levegő kezelés,,,,74,True,0,5,[],False,levego-kezeles,,,,
797,8398,Légtisztító,,,,24,True,0,0,[],False,legtisztito,,,,
798,8399,Párásító,,,,12,True,0,0,[],False,parasito,,,,
799,8400,Vízmelegítő,,,,14,True,0,1,[],False,vizmelegito,,,,
800,8401,Elektromos vízmelegítő,,,,14,True,0,0,[],False,elektromos-vizmelegito,,,,
801,8403,Beépíthető sütő,,,,20,True,0,0,[],False,beepitheto-suto,,,,
802,8404,Beépíthető multifunkciós sütő,,,,26,True,0,0,[],False,beepitheto-multifunkcios-suto,,,,
803,8405,Elektromos tűzhely,,,,1,True,0,0,[],False,elektromos-tuzhely,,,,
804,8406,Gáztűzhely,,,,6,True,0,0,[],False,gaztuzhely,,,,
805,8407,Kombi tűzhely,,,,11,True,0,0,[],False,kombi-tuzhely,,,,
806,8408,Kerámialapos tűzhely,,,,4,True,0,0,[],False,keramialapos-tuzhely,,,,
807,8409,Nagy méretű tűzhely,,,,1,True,0,0,[],False,nagy-meretu-tuzhely,,,,
808,8411,Beépíthető mosogatógép,,,,23,True,0,0,[],False,beepitheto-mosogatogep,,,,
809,8413,Beépíthető főzőlap,,,,59,True,0,0,[],False,beepitheto-fozolap,,,,
810,8416,Páraelszívó szabadon álló,,,,4,True,0,0,[],False,paraelszivo-szabadon-allo,,,,
811,8417,Beépíthető páraelszívó,,,,12,True,0,0,[],False,beepitheto-paraelszivo,,,,
812,8418,Kürtős páraelszívó,,,,21,True,0,0,[],False,kurtos-paraelszivo,,,,
813,8419,Mikrohullámú sütő,,,,35,True,0,2,[],False,mikrohullamu-suto,,,,
814,8420,"Filterek, bekötő szettek",,,,14,True,0,0,[],False,filterek-bekoto-szettek,,,,
815,8421,Mosógép és szárítógép,,,,106,True,0,5,[],False,mosogep-es-szaritogep,,,,
816,8422,Szárítógép,,,,22,True,0,0,[],False,szaritogep,,,,
817,8423,Elöltöltős mosó-szárítógép,,,,16,True,0,0,[],False,eloltoltos-moso-szaritogep,,,,
818,8424,Elöltöltős mosógép,,,,43,True,0,0,[],False,eloltoltos-mosogep,,,,
819,8425,Felültöltős mosógép,,,,18,True,0,0,[],False,felultoltos-mosogep,,,,
820,8426,Mosógép kiegészítők,,,,7,True,0,0,[],False,mosogep-kiegeszitok,,,,
821,8427,Hűtő és fagyasztó,,,,132,True,0,8,[],False,huto-es-fagyaszto,,,,
822,8428,Beépíthető hűtő/fagyasztó,,,,9,True,0,0,[],False,beepitheto-huto-fagyaszto,,,,
823,8430,Egy ajtós hűtő,,,,8,True,0,0,[],False,egy-ajtos-huto,,,,
824,8431,Felülfagyasztós hűtő,,,,19,True,0,0,[],False,felulfagyasztos-huto,,,,
825,8432,Alulfagyasztós hűtő,,,,55,True,0,0,[],False,alulfagyasztos-huto,,,,
826,8433,Side by side hűtő,,,,19,True,0,0,[],False,side-by-side-huto,,,,
827,8436,Fagyasztó szekrény,,,,12,True,0,0,[],False,fagyaszto-szekreny,,,,
828,8437,Fagyasztó láda,,,,13,True,0,0,[],False,fagyaszto-lada,,,,
829,8438,Borhűtő,,,,3,True,0,0,[],False,borhuto,,,,
830,8441,Számítástechnika & Iroda,,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_thumbnail/category/13801854/Sza%CC%81mi%CC%81ta%CC%81stechnika%20e%CC%81s%20Iroda.png,https://ahuazurewebblob0.blob.core.windows.net/auchan/cache/category_mobile/category/11240692/Sza%CC%81mi%CC%81ta%CC%81stechnika%20e%CC%81s%20Iroda.png,704,True,11,7,[],False,szamitastechnika-iroda,,,,
831,8442,Nyomtató,,,,181,True,0,5,[],False,nyomtato,,,,
832,8443,Lézer Toner,,,,22,True,0,0,[],False,lezer-toner,,,,
833,8444,Tintasugaras nyomtató,,,,17,True,0,0,[],False,tintasugaras-nyomtato,,,,
834,8445,Lézer nyomtató,,,,5,True,0,0,[],False,lezer-nyomtato,,,,
835,8446,Tinta patron,,,,131,True,0,0,[],False,tinta-patron,,,,
836,8447,Fotópapír,,,,6,True,0,0,[],False,fotopapir,,,,
837,8450,Notebook tartozék,,,,46,True,0,5,[],False,notebook-tartozek,,,,
838,8451,Notebook,,,,27,True,0,2,[],False,notebook,,,,
839,8455,Monitor,,,,14,True,0,1,[],False,monitor,,,,
840,8456,LED monitor,,,,14,True,0,0,[],False,led-monitor,,,,
841,8457,Adathordozók,,,,104,True,8,10,[],False,adathordozok,,,,
842,8458,Külső merevlemez,,,,16,True,0,0,[],False,kulso-merevlemez,,,,
843,8459,Pendrive,,,,42,True,8,0,[],False,pendrive,,,,
844,8461,CD lemez,,,,5,True,0,0,[],False,cd-lemez,,,,
845,8462,DVD lemez,,,,6,True,0,0,[],False,dvd-lemez,,,,
846,8463,Külső optikai meghajtó,,,,5,True,0,0,[],False,kulso-optikai-meghajto,,,,
847,8465,Számítógép tartozék,,,,327,True,3,18,[],False,szamitogep-tartozek,,,,
848,8466,Billentyűzet,,,,19,True,0,0,[],False,billentyuzet,,,,
849,8467,Egér,,,,55,True,0,0,[],False,eger,,,,
850,8468,Egér + billentyűzet szett,,,,16,True,0,0,[],False,eger-billentyuzet-szett,,,,
851,8469,Pc Headset,,,,13,True,0,0,[],False,pc-headset,,,,
852,8470,Irodai szoftverek,,,,6,True,0,0,[],False,irodai-szoftverek,,,,
853,8471,Pc hangszóró,,,,19,True,0,0,[],False,pc-hangszoro,,,,
854,8472,Webkamera,,,,22,True,2,0,[],False,webkamera,,,,
855,8473,Pc Mikrofon,,,,6,True,0,0,[],False,pc-mikrofon,,,,
856,8474,Hálózati eszközök,,,,33,True,0,0,[],False,halozati-eszkozok,,,,
857,8475,Laptop táska/tok,,,,19,True,0,0,[],False,laptop-taska-tok,,,,
858,8476,Laptop hátizsák,,,,5,True,0,0,[],False,laptop-hatizsak,,,,
859,8477,Tablet & ebook táska és tok,,,,28,True,0,0,[],False,tablet-ebook-taska-es-tok,,,,
860,8479,Univerzális töltő/adapter,,,,7,True,0,0,[],False,univerzalis-tolto-adapter,,,,
861,8480,IT tülfeszültség védő & UPS,,,,1,True,0,0,[],False,it-tulfeszultseg-vedo-ups,,,,
862,8481,USB elosztó / kártyaolvasó,,,,23,True,0,0,[],False,usb-eloszto-kartyaolvaso,,,,
863,8482,Laptop állvány,,,,6,True,0,0,[],False,laptop-allvany,,,,
864,8483,Tisztítószer,,,,14,True,0,0,[],False,tisztitoszer,,,,
865,8484,Egérpad,,,,11,True,0,0,[],False,egerpad,,,,
866,8485,Hűtőpad,,,,9,True,0,0,[],False,hutopad,,,,
867,8486,CD/DVD tok és tartó,,,,4,True,0,0,[],False,cd-dvd-tok-es-tarto,,,,
